sku,upc,weight,height_cm,length_cm,width_cm,uom,image_url
SJ50WNGNYXL,752044139887,0.0000,2.30,27.60,25.90,EA,http://champrosports.com/images/product/large/SJ50_1_neongreennavy.jpg
SJ50WNGNYXS,752044139849,0.0000,1.80,28.80,26.40,EA,http://champrosports.com/images/product/large/SJ50_1_neongreennavy.jpg
SJ50WNOB2X,752044139955,0.0000,2.20,27.40,24.40,EA,http://champrosports.com/images/product/large/SJ50_1_neonorangeblack.jpg
SJ50WNOBL,752044139931,0.0000,2.10,27.50,24.10,EA,http://champrosports.com/images/product/large/SJ50_1_neonorangeblack.jpg
SJ50WNOBM,752044139924,0.0000,1.80,27.60,25.30,EA,http://champrosports.com/images/product/large/SJ50_1_neonorangeblack.jpg
SJ50WNOBS,752044139917,0.0000,1.80,27.20,24.60,EA,http://champrosports.com/images/product/large/SJ50_1_neonorangeblack.jpg
SJ50WNOBXL,752044139948,0.0000,2.30,27.60,25.90,EA,http://champrosports.com/images/product/large/SJ50_1_neonorangeblack.jpg
SJ50WNOBXS,752044139900,0.0000,1.80,28.80,26.40,EA,http://champrosports.com/images/product/large/SJ50_1_neonorangeblack.jpg
SJ50WNYW2X,752044139771,0.0000,2.20,27.40,24.40,EA,http://champrosports.com/images/product/large/SJ50_1_navywhite.jpg
SJ50WNYWL,752044139757,0.0000,2.10,27.50,24.10,EA,http://champrosports.com/images/product/large/SJ50_1_navywhite.jpg
SJ50WNYWM,752044139740,0.0000,1.80,27.60,25.30,EA,http://champrosports.com/images/product/large/SJ50_1_navywhite.jpg
SJ50WNYWS,752044139733,0.0000,1.80,27.20,24.60,EA,http://champrosports.com/images/product/large/SJ50_1_navywhite.jpg
SJ50WNYWXL,752044139764,0.0000,2.30,27.60,25.90,EA,http://champrosports.com/images/product/large/SJ50_1_navywhite.jpg
SJ50WNYWXS,752044139726,0.0000,1.80,28.80,26.40,EA,http://champrosports.com/images/product/large/SJ50_1_navywhite.jpg
SJ50WPUW2X,752044141415,0.0000,2.20,27.40,24.40,EA,http://champrosports.com/images/product/large/SJ50_1_purplewhite.jpg
SJ50WPUWL,752044139993,0.0000,2.10,27.50,24.10,EA,http://champrosports.com/images/product/large/SJ50_1_purplewhite.jpg
SJ50WPUWM,752044139986,0.0000,1.80,27.60,25.30,EA,http://champrosports.com/images/product/large/SJ50_1_purplewhite.jpg
SJ50WPUWS,752044139979,0.0000,1.80,27.20,24.60,EA,http://champrosports.com/images/product/large/SJ50_1_purplewhite.jpg
SJ50WPUWXL,752044141408,0.0000,2.30,27.60,25.90,EA,http://champrosports.com/images/product/large/SJ50_1_purplewhite.jpg
SJ50WPUWXS,752044139962,0.0000,1.80,28.80,26.40,EA,http://champrosports.com/images/product/large/SJ50_1_purplewhite.jpg
SJ50WRYW2X,752044141477,0.0000,2.20,27.40,24.40,EA,http://champrosports.com/images/product/large/SJ50_1_royalwhite.jpg
SJ50WRYWL,752044141453,0.0000,2.10,27.50,24.10,EA,http://champrosports.com/images/product/large/SJ50_1_royalwhite.jpg
SJ50WRYWM,752044141446,0.0000,1.80,27.60,25.30,EA,http://champrosports.com/images/product/large/SJ50_1_royalwhite.jpg
SJ50WRYWS,752044141439,0.0000,1.80,27.20,24.60,EA,http://champrosports.com/images/product/large/SJ50_1_royalwhite.jpg
SJ50WRYWXL,752044141460,0.0000,2.30,27.60,25.90,EA,http://champrosports.com/images/product/large/SJ50_1_royalwhite.jpg
SJ50WRYWXS,752044141422,0.0000,1.80,28.80,26.40,EA,http://champrosports.com/images/product/large/SJ50_1_royalwhite.jpg
SJ50WSCW2X,752044141538,0.0000,2.20,27.40,24.40,EA,http://champrosports.com/images/product/large/SJ50_1_scarletwhite.jpg
SJ50WSCWL,752044141514,0.0000,2.10,27.50,24.10,EA,http://champrosports.com/images/product/large/SJ50_1_scarletwhite.jpg
SJ50WSCWM,752044141507,0.0000,1.80,27.60,25.30,EA,http://champrosports.com/images/product/large/SJ50_1_scarletwhite.jpg
SJ50WSCWS,752044141491,0.0000,1.80,27.20,24.60,EA,http://champrosports.com/images/product/large/SJ50_1_scarletwhite.jpg
SJ50WSCWXL,752044141521,0.0000,2.30,27.60,25.90,EA,http://champrosports.com/images/product/large/SJ50_1_scarletwhite.jpg
SJ50WSCWXS,752044141484,0.0000,1.80,28.80,26.40,EA,http://champrosports.com/images/product/large/SJ50_1_scarletwhite.jpg
SJ50WSINY2X,752044141590,0.0000,2.20,27.40,24.40,EA,http://champrosports.com/images/product/large/SJ50_1_silvernavy.jpg
SJ50WSINYL,752044141576,0.0000,2.10,27.50,24.10,EA,http://champrosports.com/images/product/large/SJ50_1_silvernavy.jpg
SJ50WSINYM,752044141569,0.0000,1.80,27.60,25.30,EA,http://champrosports.com/images/product/large/SJ50_1_silvernavy.jpg
SJ50WSINYS,752044141552,0.0000,1.80,27.20,24.60,EA,http://champrosports.com/images/product/large/SJ50_1_silvernavy.jpg
SJ50WSINYXL,752044141583,0.0000,2.30,27.60,25.90,EA,http://champrosports.com/images/product/large/SJ50_1_silvernavy.jpg
SJ50WSINYXS,752044141545,0.0000,1.80,28.80,26.40,EA,http://champrosports.com/images/product/large/SJ50_1_silvernavy.jpg
SJ50WWW2X,752044141651,0.0000,2.20,27.40,24.40,EA,http://champrosports.com/images/product/large/SJ50_1_whitewhite.jpg
SJ50WWWL,752044141637,0.0000,2.10,27.50,24.10,EA,http://champrosports.com/images/product/large/SJ50_1_whitewhite.jpg
SJ50WWWM,752044141620,0.0000,1.80,27.60,25.30,EA,http://champrosports.com/images/product/large/SJ50_1_whitewhite.jpg
SJ50WWWS,752044141613,0.0000,1.80,27.20,24.60,EA,http://champrosports.com/images/product/large/SJ50_1_whitewhite.jpg
SJ50WWWXL,752044141644,0.0000,2.30,27.60,25.90,EA,http://champrosports.com/images/product/large/SJ50_1_whitewhite.jpg
SJ50WWWXS,752044141606,0.0000,1.80,28.80,26.40,EA,http://champrosports.com/images/product/large/SJ50_1_whitewhite.jpg
SJ51ABW2X,752044016003,0.0000,2.60,27.30,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_blackwhite.jpg
SJ51ABWL,752044015983,0.0000,2.50,26.70,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_blackwhite.jpg
SJ51ABWM,752044015976,0.0000,2.20,26.90,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_blackwhite.jpg
SJ51ABWS,752044015969,0.0000,1.90,28.20,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_blackwhite.jpg
SJ51ABWXL,752044015990,0.0000,2.40,26.90,25.00,EA,http://champrosports.com/images/product/large/SJ51_1_blackwhite.jpg
SJ51AFGW2X,752044016119,0.0000,2.60,27.30,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_forestgreenwhite.jpg
SJ51AFGWL,752044016096,0.0000,2.50,26.70,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_forestgreenwhite.jpg
SJ51AFGWM,752044016089,0.0000,2.20,26.90,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_forestgreenwhite.jpg
SJ51AFGWS,752044016072,0.0000,1.90,28.20,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_forestgreenwhite.jpg
SJ51AFGWXL,752044016102,0.0000,2.40,26.90,25.00,EA,http://champrosports.com/images/product/large/SJ51_1_forestgreenwhite.jpg
SJ51ALBNY2X,752044017109,0.0000,2.60,27.30,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_lightbluenavy.jpg
SJ51ALBNYL,752044017086,0.0000,2.50,26.70,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_lightbluenavy.jpg
SJ51ALBNYM,752044017079,0.0000,2.20,26.90,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_lightbluenavy.jpg
SJ51ALBNYS,752044017062,0.0000,1.90,28.20,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_lightbluenavy.jpg
SJ51ALBNYXL,752044017093,0.0000,2.40,26.90,25.00,EA,http://champrosports.com/images/product/large/SJ51_1_lightbluenavy.jpg
SJ51AMAW2X,752044017215,0.0000,2.60,27.30,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_maroonwhite.jpg
SJ51AMAWL,752044017192,0.0000,2.50,26.70,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_maroonwhite.jpg
SJ51AMAWM,752044017185,0.0000,2.20,26.90,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_maroonwhite.jpg
SJ51AMAWS,752044017178,0.0000,1.90,28.20,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_maroonwhite.jpg
SJ51AMAWXL,752044017208,0.0000,2.40,26.90,25.00,EA,http://champrosports.com/images/product/large/SJ51_1_maroonwhite.jpg
SJ51ANBB2X,752044017437,0.0000,2.60,27.30,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_neonblueblack.jpg
SJ51ANBBL,752044017413,0.0000,2.50,26.70,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_neonblueblack.jpg
SJ51ANBBM,752044017406,0.0000,2.20,26.90,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_neonblueblack.jpg
SJ51ANBBS,752044017390,0.0000,1.90,28.20,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_neonblueblack.jpg
SJ51ANBBXL,752044017420,0.0000,2.40,26.90,25.00,EA,http://champrosports.com/images/product/large/SJ51_1_neonblueblack.jpg
SJ51ANGNY2X,752044017604,0.0000,2.60,27.30,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_neongreennavy.jpg
SJ51ANGNYL,752044017581,0.0000,2.50,26.70,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_neongreennavy.jpg
SJ51ANGNYM,752044017574,0.0000,2.20,26.90,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_neongreennavy.jpg
SJ51ANGNYS,752044017567,0.0000,1.90,28.20,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_neongreennavy.jpg
SJ51ANGNYXL,752044017598,0.0000,2.40,26.90,25.00,EA,http://champrosports.com/images/product/large/SJ51_1_neongreennavy.jpg
SJ51ANOB2X,752044017710,0.0000,2.60,27.30,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_neonorangeblack.jpg
SJ51ANOBL,752044017697,0.0000,2.50,26.70,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_neonorangeblack.jpg
SJ51ANOBM,752044017680,0.0000,2.20,26.90,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_neonorangeblack.jpg
SJ51ANOBS,752044017673,0.0000,1.90,28.20,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_neonorangeblack.jpg
SJ51ANOBXL,752044017703,0.0000,2.40,26.90,25.00,EA,http://champrosports.com/images/product/large/SJ51_1_neonorangeblack.jpg
SJ51ANYW2X,752044017321,0.0000,2.60,27.30,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_navywhite.jpg
SJ51ANYWL,752044017307,0.0000,2.50,26.70,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_navywhite.jpg
SJ51ANYWM,752044017291,0.0000,2.20,26.90,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_navywhite.jpg
SJ51ANYWS,752044017284,0.0000,1.90,28.20,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_navywhite.jpg
SJ51ANYWXL,752044017314,0.0000,2.40,26.90,25.00,EA,http://champrosports.com/images/product/large/SJ51_1_navywhite.jpg
SJ51APUW2X,752044017826,0.0000,2.60,27.30,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_purplewhite.jpg
SJ51APUWL,752044017802,0.0000,2.50,26.70,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_purplewhite.jpg
SJ51APUWM,752044017796,0.0000,2.20,26.90,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_purplewhite.jpg
SJ51APUWS,752044017789,0.0000,1.90,28.20,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_purplewhite.jpg
SJ51APUWXL,752044017819,0.0000,2.40,26.90,25.00,EA,http://champrosports.com/images/product/large/SJ51_1_purplewhite.jpg
SJ51ARYW2X,752044017932,0.0000,2.60,27.30,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_royalwhite.jpg
SJ51ARYWL,752044017918,0.0000,2.50,26.70,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_royalwhite.jpg
SJ51ARYWM,752044017901,0.0000,2.20,26.90,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_royalwhite.jpg
SJ51ARYWS,752044017895,0.0000,1.90,28.20,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_royalwhite.jpg
SJ51ARYWXL,752044017925,0.0000,2.40,26.90,25.00,EA,http://champrosports.com/images/product/large/SJ51_1_royalwhite.jpg
SJ51ASCW2X,752044018335,0.0000,2.60,27.30,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_scarletwhite.jpg
SJ51ASCWL,752044018120,0.0000,2.50,26.70,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_scarletwhite.jpg
SJ51ASCWM,752044018106,0.0000,2.20,26.90,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_scarletwhite.jpg
SJ51ASCWS,752044018090,0.0000,1.90,28.20,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_scarletwhite.jpg
SJ51ASCWXL,752044018199,0.0000,2.40,26.90,25.00,EA,http://champrosports.com/images/product/large/SJ51_1_scarletwhite.jpg
SJ51ASINY2X,752044018717,0.0000,2.60,27.30,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_silvernavy.jpg
SJ51ASINYL,752044018694,0.0000,2.50,26.70,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_silvernavy.jpg
SJ51ASINYM,752044018687,0.0000,2.20,26.90,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_silvernavy.jpg
SJ51ASINYS,752044018670,0.0000,1.90,28.20,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_silvernavy.jpg
SJ51ASINYXL,752044018700,0.0000,2.40,26.90,25.00,EA,http://champrosports.com/images/product/large/SJ51_1_silvernavy.jpg
SJ51AWW2X,752044019493,0.0000,2.60,27.30,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_whitewhite.jpg
SJ51AWWL,752044019479,0.0000,2.50,26.70,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_whitewhite.jpg
SJ51AWWM,752044019462,0.0000,2.20,26.90,23.70,EA,http://champrosports.com/images/product/large/SJ51_1_whitewhite.jpg
SJ51AWWS,752044019455,0.0000,1.90,28.20,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_whitewhite.jpg
SJ51AWWXL,752044019486,0.0000,2.40,26.90,25.00,EA,http://champrosports.com/images/product/large/SJ51_1_whitewhite.jpg
SJ51YBWL,752044016058,0.0000,1.90,30.00,24.20,EA,http://champrosports.com/images/product/large/SJ51_1_blackwhite.jpg
SJ51YBWM,752044016041,0.0000,1.80,28.60,23.10,EA,http://champrosports.com/images/product/large/SJ51_1_blackwhite.jpg
SJ51YBWS,752044016034,0.0000,1.60,28.90,24.80,EA,http://champrosports.com/images/product/large/SJ51_1_blackwhite.jpg
SJ51YBWXL,752044016065,0.0000,1.90,26.90,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_blackwhite.jpg
SJ51YBWXS,752044016027,0.0000,1.60,29.60,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_blackwhite.jpg
SJ51YBWXXS,752044016010,0.0000,1.50,27.90,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_blackwhite.jpg
SJ51YFGWL,752044016164,0.0000,1.90,30.00,24.20,EA,http://champrosports.com/images/product/large/SJ51_1_forestgreenwhite.jpg
SJ51YFGWM,752044016157,0.0000,1.80,28.60,23.10,EA,http://champrosports.com/images/product/large/SJ51_1_forestgreenwhite.jpg
SJ51YFGWS,752044016140,0.0000,1.60,28.90,24.80,EA,http://champrosports.com/images/product/large/SJ51_1_forestgreenwhite.jpg
SJ51YFGWXL,752044016171,0.0000,1.90,26.90,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_forestgreenwhite.jpg
SJ51YFGWXS,752044016133,0.0000,1.60,29.60,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_forestgreenwhite.jpg
SJ51YFGWXXS,752044016126,0.0000,1.50,27.90,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_forestgreenwhite.jpg
SJ51YLBNYL,752044017154,0.0000,1.90,30.00,24.20,EA,http://champrosports.com/images/product/large/SJ51_1_lightbluenavy.jpg
SJ51YLBNYM,752044017147,0.0000,1.80,28.60,23.10,EA,http://champrosports.com/images/product/large/SJ51_1_lightbluenavy.jpg
SJ51YLBNYS,752044017130,0.0000,1.60,28.90,24.80,EA,http://champrosports.com/images/product/large/SJ51_1_lightbluenavy.jpg
SJ51YLBNYXL,752044017161,0.0000,1.90,26.90,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_lightbluenavy.jpg
SJ51YLBNYXS,752044017123,0.0000,1.60,29.60,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_lightbluenavy.jpg
SJ51YLBNYXXS,752044017116,0.0000,1.50,27.90,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_lightbluenavy.jpg
SJ51YMAWL,752044017260,0.0000,1.90,30.00,24.20,EA,http://champrosports.com/images/product/large/SJ51_1_maroonwhite.jpg
SJ51YMAWM,752044017253,0.0000,1.80,28.60,23.10,EA,http://champrosports.com/images/product/large/SJ51_1_maroonwhite.jpg
SJ51YMAWS,752044017246,0.0000,1.60,28.90,24.80,EA,http://champrosports.com/images/product/large/SJ51_1_maroonwhite.jpg
SJ51YMAWXL,752044017277,0.0000,1.90,26.90,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_maroonwhite.jpg
SJ51YMAWXS,752044017239,0.0000,1.60,29.60,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_maroonwhite.jpg
SJ51YMAWXXS,752044017222,0.0000,1.50,27.90,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_maroonwhite.jpg
SJ51YNBBL,752044017482,0.0000,1.90,30.00,24.20,EA,http://champrosports.com/images/product/large/SJ51_1_neonblueblack.jpg
SJ51YNBBM,752044017475,0.0000,1.80,28.60,23.10,EA,http://champrosports.com/images/product/large/SJ51_1_neonblueblack.jpg
SJ51YNBBS,752044017468,0.0000,1.60,28.90,24.80,EA,http://champrosports.com/images/product/large/SJ51_1_neonblueblack.jpg
SJ51YNBBXL,752044017499,0.0000,1.90,26.90,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_neonblueblack.jpg
SJ51YNBBXS,752044017451,0.0000,1.60,29.60,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_neonblueblack.jpg
SJ51YNBBXXS,752044017444,0.0000,1.50,27.90,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_neonblueblack.jpg
SJ51YNGNYL,752044017659,0.0000,1.90,30.00,24.20,EA,http://champrosports.com/images/product/large/SJ51_1_neongreennavy.jpg
SJ51YNGNYM,752044017642,0.0000,1.80,28.60,23.10,EA,http://champrosports.com/images/product/large/SJ51_1_neongreennavy.jpg
SJ51YNGNYS,752044017635,0.0000,1.60,28.90,24.80,EA,http://champrosports.com/images/product/large/SJ51_1_neongreennavy.jpg
SJ51YNGNYXL,752044017666,0.0000,1.90,26.90,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_neongreennavy.jpg
SJ51YNGNYXS,752044017628,0.0000,1.60,29.60,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_neongreennavy.jpg
SJ51YNGNYXXS,752044017611,0.0000,1.50,27.90,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_neongreennavy.jpg
SJ51YNOBL,752044017765,0.0000,1.90,30.00,24.20,EA,http://champrosports.com/images/product/large/SJ51_1_neonorangeblack.jpg
SJ51YNOBM,752044017758,0.0000,1.80,28.60,23.10,EA,http://champrosports.com/images/product/large/SJ51_1_neonorangeblack.jpg
SJ51YNOBS,752044017741,0.0000,1.60,28.90,24.80,EA,http://champrosports.com/images/product/large/SJ51_1_neonorangeblack.jpg
SJ51YNOBXL,752044017772,0.0000,1.90,26.90,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_neonorangeblack.jpg
SJ51YNOBXS,752044017734,0.0000,1.60,29.60,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_neonorangeblack.jpg
SJ51YNOBXXS,752044017727,0.0000,1.50,27.90,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_neonorangeblack.jpg
SJ51YNYWL,752044017376,0.0000,1.90,30.00,24.20,EA,http://champrosports.com/images/product/large/SJ51_1_navywhite.jpg
SJ51YNYWM,752044017369,0.0000,1.80,28.60,23.10,EA,http://champrosports.com/images/product/large/SJ51_1_navywhite.jpg
SJ51YNYWS,752044017352,0.0000,1.60,28.90,24.80,EA,http://champrosports.com/images/product/large/SJ51_1_navywhite.jpg
SJ51YNYWXL,752044017383,0.0000,1.90,26.90,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_navywhite.jpg
SJ51YNYWXS,752044017345,0.0000,1.60,29.60,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_navywhite.jpg
SJ51YNYWXXS,752044017338,0.0000,1.50,27.90,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_navywhite.jpg
SJ51YPUWL,752044017871,0.0000,1.90,30.00,24.20,EA,http://champrosports.com/images/product/large/SJ51_1_purplewhite.jpg
SJ51YPUWM,752044017864,0.0000,1.80,28.60,23.10,EA,http://champrosports.com/images/product/large/SJ51_1_purplewhite.jpg
SJ51YPUWS,752044017857,0.0000,1.60,28.90,24.80,EA,http://champrosports.com/images/product/large/SJ51_1_purplewhite.jpg
SJ51YPUWXL,752044017888,0.0000,1.90,26.90,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_purplewhite.jpg
SJ51YPUWXS,752044017840,0.0000,1.60,29.60,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_purplewhite.jpg
SJ51YPUWXXS,752044017833,0.0000,1.50,27.90,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_purplewhite.jpg
SJ51YRYWL,752044017987,0.0000,1.90,30.00,24.20,EA,http://champrosports.com/images/product/large/SJ51_1_royalwhite.jpg
SJ51YRYWM,752044017970,0.0000,1.80,28.60,23.10,EA,http://champrosports.com/images/product/large/SJ51_1_royalwhite.jpg
SJ51YRYWS,752044017963,0.0000,1.60,28.90,24.80,EA,http://champrosports.com/images/product/large/SJ51_1_royalwhite.jpg
SJ51YRYWXL,752044017994,0.0000,1.90,26.90,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_royalwhite.jpg
SJ51YRYWXS,752044017956,0.0000,1.60,29.60,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_royalwhite.jpg
SJ51YRYWXXS,752044017949,0.0000,1.50,27.90,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_royalwhite.jpg
SJ51YSCWL,752044018656,0.0000,1.90,30.00,24.20,EA,http://champrosports.com/images/product/large/SJ51_1_scarletwhite.jpg
SJ51YSCWM,752044018649,0.0000,1.80,28.60,23.10,EA,http://champrosports.com/images/product/large/SJ51_1_scarletwhite.jpg
SJ51YSCWS,752044018625,0.0000,1.60,28.90,24.80,EA,http://champrosports.com/images/product/large/SJ51_1_scarletwhite.jpg
SJ51YSCWXL,752044018663,0.0000,1.90,26.90,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_scarletwhite.jpg
SJ51YSCWXS,752044018618,0.0000,1.60,29.60,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_scarletwhite.jpg
SJ51YSCWXXS,752044018601,0.0000,1.50,27.90,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_scarletwhite.jpg
SJ51YSINYL,752044019431,0.0000,1.90,30.00,24.20,EA,http://champrosports.com/images/product/large/SJ51_1_silvernavy.jpg
SJ51YSINYM,752044019424,0.0000,1.80,28.60,23.10,EA,http://champrosports.com/images/product/large/SJ51_1_silvernavy.jpg
SJ51YSINYS,752044018748,0.0000,1.60,28.90,24.80,EA,http://champrosports.com/images/product/large/SJ51_1_silvernavy.jpg
SJ51YSINYXL,752044019448,0.0000,1.90,26.90,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_silvernavy.jpg
SJ51YSINYXS,752044018731,0.0000,1.60,29.60,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_silvernavy.jpg
SJ51YSINYXXS,752044018724,0.0000,1.50,27.90,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_silvernavy.jpg
SJ51YWWL,752044019547,0.0000,1.90,30.00,24.20,EA,http://champrosports.com/images/product/large/SJ51_1_whitewhite.jpg
SJ51YWWM,752044019530,0.0000,1.80,28.60,23.10,EA,http://champrosports.com/images/product/large/SJ51_1_whitewhite.jpg
SJ51YWWS,752044019523,0.0000,1.60,28.90,24.80,EA,http://champrosports.com/images/product/large/SJ51_1_whitewhite.jpg
SJ51YWWXL,752044019554,0.0000,1.90,26.90,24.70,EA,http://champrosports.com/images/product/large/SJ51_1_whitewhite.jpg
SJ51YWWXS,752044019516,0.0000,1.60,29.60,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_whitewhite.jpg
SJ51YWWXXS,752044019509,0.0000,1.50,27.90,24.60,EA,http://champrosports.com/images/product/large/SJ51_1_whitewhite.jpg
SJAS2KITACP2L,752044040435,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJAS2KIT.jpg
SJAS2KITACP2M,752044040428,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJAS2KIT.jpg
SJAS2KITACP2S,752044040411,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJAS2KIT.jpg
SJAS2KITACP2XL,752044040442,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJAS2KIT.jpg
SJAS2KITACP2XS,752044040404,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJAS2KIT.jpg
SJAS2S2ACPM,752044845481,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJAS2S2ACPM.jpg
SJBB8S1AM,752044994745,0.0000,0.00,0.00,0.00,EA,http://champrosports.com/images/product/large/SJBB8S1AM.jpg
SJBBJ111KITAZC2X,752044935922,0.0000,4.40,28.30,15.40,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITAZC3X,752044931450,0.0000,4.10,27.60,26.60,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITAZCL,752044087478,0.0000,5.20,27.60,12.90,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITAZCM,752044843340,0.0000,5.20,27.60,12.90,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITAZCS,752044843364,0.0000,5.20,27.60,12.90,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITAZCXL,752044087485,0.0000,5.20,27.60,12.90,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITGZCL,752044979346,0.0000,5.20,27.60,12.90,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITGZCM,752044979339,0.0000,5.20,27.60,12.90,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITGZCS,752044087850,0.0000,5.20,27.60,12.90,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITWZC2X,752044931443,0.0000,5.30,28.40,14.40,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
SJBBJ111KITWZCL,752044979384,0.0000,5.20,27.60,12.90,EA,http://champrosports.com/images/product/large/SJBBJ111KIT.jpg
