Internal ID,Name,Display Name,SubType,Description,Purchase Description,Vendor Name,Store Display Name,Store Description,Primary Units Type,Primary Stock Unit,Primary Purchase Unit,Primary Sale Unit,Display in Web Site,Purchase Price,Preferred Vendor,Base Price,10% Off,Alternate Price 2,Team,Income Account,Asset Account,Expense/COGS Account,Costing Method,On Special,Tax Schedule,On Hand,Available,On Order,Committed,Back Ordered,Reorder Point,Preferred Stock Level,Reorder Multiple,Drop Ship Item,Special Order Item,Copy SO Descr.,Weight,Weight Units,Class,Department,Date Created,Last Modified,Engineering Status,Sales Order Customer
118590,Wb151827-Black,Weather Beater Eq Bag,,Weather Beater Eq Bag,Weather Beater Eq Bag,Wb151827,,,Each,Each,Each,Each,No,46.84,Fisher Athletic,60.00,54,,54,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,1,,,0,,,No,No,No,,,Field/Court Equipment,Football,1/6/2026 6:09 am,7/16/2026 2:16 pm,,
215024,WB5712001,EVO SRZ1 Adult Batting Glove,,Evoshield EVO SRZ1 Adult Batting Glove,Evoshield EVO SRZ1 Adult Batting Glove,WB5712001,,,Each,Each,Each,Each,No,17.95,Wilson Sporting Goods Co,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Baseball,5/18/2026 12:35 pm,5/18/2026 12:35 pm,New,
215028,WB5712001-Black-Small,EVO SRZ1 Adult Batting Glove,,Evoshield EVO SRZ1 Adult Batting Glove,Evoshield EVO SRZ1 Adult Batting Glove,WB5712001,,,Each,Each,Each,Each,No,17.95,Wilson Sporting Goods Co,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Baseball,5/18/2026 12:35 pm,5/26/2026 2:09 pm,New,
110978,WB5712101,SRZ1 Youth Batting Gloves,,Evoshield SRZ1 Youth Batting Gloves,Evoshield SRZ1 Youth Batting Gloves,WB5712101,,,Pair,Pair,Pair,Pair,No,,Wilson Sporting Goods Co,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Baseball,1/5/2026 8:53 pm,3/17/2026 2:01 pm,,
110981,WB5712101-Black-Small,SRZ1 Youth Batting Gloves,,Evoshield SRZ1 Youth Batting Gloves,Evoshield SRZ1 Youth Batting Gloves,WB5712101,,,Pair,Pair,Pair,Pair,No,,Wilson Sporting Goods Co,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Accessories,Baseball,1/5/2026 8:53 pm,5/1/2026 2:05 pm,,
90447,Wb5717801-Black,Evo Exec Backpack,,Evo Exec Backpack,Evo Exec Backpack,Wb5717801,,,Each,Each,Each,Each,No,61.25,Wilson Sporting Goods Co,99.95,89.96,,89.96,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Baseball,7/29/2025 10:33 am,3/27/2026 2:08 am,,
214273,WB5720102,Pro SRZ Catchers Helmet,,Evoshield Pro SRZ Catchers Helmet,Evoshield Pro SRZ Catchers Helmet,WB5720102,,,Each,Each,Each,Each,No,112.52,Wilson Sporting Goods Co,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,,,,No,No,No,,,Protective Equipment : Catcher,Baseball,4/28/2026 11:57 am,4/28/2026 11:57 am,New,
214275,WB5720102-Charcoal-Small,Pro SRZ Catchers Helmet,,Evoshield Pro SRZ Catchers Helmet,Evoshield Pro SRZ Catchers Helmet,WB5720102,,,Each,Each,Each,Each,No,112.52,Wilson Sporting Goods Co,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,,,,No,No,No,,,Protective Equipment : Catcher,Baseball,4/28/2026 11:57 am,5/4/2026 2:13 pm,New,
171167,WB5725601,XVT 2.0 Matte Batting Helmet,,XVT 2.0 Matte Batting Helmet,XVT 2.0 Matte Batting Helmet,WB5725601,,,Each,Each,Each,Each,No,26.43,Wilson Sporting Goods Co,49.99,44.99,,44.99,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Protective Equipment : Helmets,Baseball,1/7/2026 12:07 am,3/30/2026 2:01 pm,,
171168,WB5725601-Mbk-Large/X-Large,XVT 2.0 Matte Batting Helmet,,XVT 2.0 Matte Batting Helmet,XVT 2.0 Matte Batting Helmet,WB5725601,,,Each,Each,Each,Each,No,26.43,Wilson Sporting Goods Co,49.99,44.99,,44.99,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Protective Equipment : Helmets,Baseball,1/7/2026 12:07 am,3/30/2026 2:01 pm,,
171169,WB5725601-Mbk-Medium/Large,XVT 2.0 Matte Batting Helmet,,XVT 2.0 Matte Batting Helmet,XVT 2.0 Matte Batting Helmet,WB5725601,,,Each,Each,Each,Each,No,26.43,Wilson Sporting Goods Co,49.99,44.99,,44.99,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Protective Equipment : Helmets,Baseball,1/7/2026 12:07 am,4/7/2026 2:25 am,,
171170,WB5725601-Mbk-SM/MD,XVT 2.0 Matte Batting Helmet,,XVT 2.0 Matte Batting Helmet,XVT 2.0 Matte Batting Helmet,WB5725601,,,Each,Each,Each,Each,No,26.43,Wilson Sporting Goods Co,49.99,44.99,,44.99,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Protective Equipment : Helmets,Baseball,1/7/2026 12:07 am,3/30/2026 2:01 pm,,
171180,Wb5725606,Xvt 2.0 Matte Batting Helmet,,Xvt 2.0 Matte Batting Helmet,Xvt 2.0 Matte Batting Helmet,Wb5725606,,,Each,Each,Each,Each,No,26.43,Wilson Sporting Goods Co,49.99,44.99,,44.99,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Baseball,1/7/2026 12:07 am,2/13/2026 3:37 pm,,
171181,Wb5725606-Mwh-L/Xl,Xvt 2.0 Matte Batting Helmet,,Xvt 2.0 Matte Batting Helmet,Xvt 2.0 Matte Batting Helmet,Wb5725606,,,Each,Each,Each,Each,No,26.43,Wilson Sporting Goods Co,49.99,44.99,,44.99,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Baseball,1/7/2026 12:07 am,6/4/2026 2:13 pm,,
171183,Wb5725606-Mwh-S/M,Xvt 2.0 Matte Batting Helmet,,Xvt 2.0 Matte Batting Helmet,Xvt 2.0 Matte Batting Helmet,Wb5725606,,,Each,Each,Each,Each,No,26.43,Wilson Sporting Goods Co,49.99,44.99,,44.99,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Baseball,1/7/2026 12:07 am,2/27/2026 2:17 am,,
130848,Wb5725703,Wb5725703,,Evoshield Xvt 2.0 Fastpitch,Evoshield Xvt 2.0 Fastpitch,Wb5725703,,,Each,Each,Each,Each,No,46.08,Wilson Sporting Goods Co,59.99,53.99,,53.99,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Protective Equipment : Helmets,Softball,1/6/2026 6:17 pm,4/14/2026 4:03 pm,,
130850,Wb5725703-Mna-M/L,Evoshield Xvt 2.0 Fastpitch,,Evoshield Xvt 2.0 Fastpitch,Evoshield Xvt 2.0 Fastpitch,Wb5725703,,,Each,Each,Each,Each,No,46.08,Wilson Sporting Goods Co,59.99,53.99,,53.99,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Protective Equipment : Helmets,Softball,1/6/2026 6:17 pm,4/14/2026 4:03 pm,,
130849,Wb5725703-Mna-S/M,Evoshield Xvt 2.0 Fastpitch,,Evoshield Xvt 2.0 Fastpitch,Evoshield Xvt 2.0 Fastpitch,Wb5725703,,,Each,Each,Each,Each,No,46.08,Wilson Sporting Goods Co,59.99,53.99,,53.99,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Protective Equipment : Helmets,Softball,1/6/2026 6:17 pm,4/15/2026 2:20 am,,
130853,Wb5725706,Wb5725706,,Evoshield Xvt 2.0 Fastpitch,Evoshield Xvt 2.0 Fastpitch,Wb5725706,,,Each,Each,Each,Each,No,34.50,Wilson Sporting Goods Co,59.99,53.99,,53.99,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Protective Equipment : Helmets,Softball,1/6/2026 6:17 pm,1/13/2026 4:15 pm,,
130854,Wb5725706-Mwh-Lg/Xl,Evoshield Xvt 2.0 Fastpitch,,Evoshield Xvt 2.0 Fastpitch,Evoshield Xvt 2.0 Fastpitch,Wb5725706,,,Each,Each,Each,Each,No,34.50,Wilson Sporting Goods Co,59.99,53.99,,53.99,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Protective Equipment : Helmets,Softball,1/6/2026 6:17 pm,2/6/2026 2:07 pm,,
130856,Wb5725706-Mwh-M/L,Evoshield Xvt 2.0 Fastpitch,,Evoshield Xvt 2.0 Fastpitch,Evoshield Xvt 2.0 Fastpitch,Wb5725706,,,Each,Each,Each,Each,No,34.50,Wilson Sporting Goods Co,59.99,53.99,,53.99,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Protective Equipment : Helmets,Softball,1/6/2026 6:17 pm,2/6/2026 2:07 pm,,
203274,WB5772901-Black,XVT Bilateral Face Shield,,XVT Bilateral Face Shield,XVT Bilateral Face Shield,WB5772901,,,Each,Each,Each,Each,No,,Wilson Sporting Goods Co,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Field/Court Equipment,Baseball,1/7/2026 9:51 am,2/26/2026 2:03 pm,,
130910,WB60022,LS Convertible BP Jacket,,Evoshield L/S Convertible BP Jacket,Evoshield L/S Convertible BP Jacket,WB6002201,,,Each,Each,Each,Each,No,41.71,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,1/6/2026 6:17 pm,2/18/2026 11:02 am,,
130914,WB60022-Black-2X-Large,LS Convertible BP Jacket,,Evoshield L/S Convertible BP Jacket,Evoshield L/S Convertible BP Jacket,WB6002201,,,Each,Each,Each,Each,No,41.71,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,3,3,6,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,1/6/2026 6:17 pm,7/16/2026 3:05 pm,,
130913,WB60022-Black-3X-Large,LS Convertible BP Jacket,,Evoshield L/S Convertible BP Jacket,Evoshield L/S Convertible BP Jacket,WB6002201,,,Each,Each,Each,Each,No,41.71,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,1/6/2026 6:17 pm,5/29/2026 2:08 pm,,
130916,WB60022-Black-Large,LS Convertible BP Jacket,,Evoshield L/S Convertible BP Jacket,Evoshield L/S Convertible BP Jacket,WB6002201,,,Each,Each,Each,Each,No,41.71,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,4,4,12,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,1/6/2026 6:17 pm,7/16/2026 3:05 pm,,
130917,WB60022-Black-Medium,LS Convertible BP Jacket,,Evoshield L/S Convertible BP Jacket,Evoshield L/S Convertible BP Jacket,WB6002201,,,Each,Each,Each,Each,No,41.71,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,18,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,1/6/2026 6:17 pm,7/16/2026 3:05 pm,,
130918,WB60022-Black-Small,LS Convertible BP Jacket,,Evoshield L/S Convertible BP Jacket,Evoshield L/S Convertible BP Jacket,WB6002201,,,Each,Each,Each,Each,No,41.71,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,8,8,,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,1/6/2026 6:17 pm,5/1/2026 2:08 pm,,
130915,WB60022-Black-X-Large,LS Convertible BP Jacket,,Evoshield L/S Convertible BP Jacket,Evoshield L/S Convertible BP Jacket,WB6002201,,,Each,Each,Each,Each,No,41.71,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,5,5,18,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,1/6/2026 6:17 pm,7/16/2026 3:05 pm,,
207569,WB60022-Navy-Large,LS Convertible BP Jacket,,Evoshield L/S Convertible BP Jacket,Evoshield L/S Convertible BP Jacket,WB6002201,,,Each,Each,Each,Each,No,41.71,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,2/18/2026 11:02 am,5/1/2026 2:15 pm,,
207570,WB60022-Navy-Medium,LS Convertible BP Jacket,,Evoshield L/S Convertible BP Jacket,Evoshield L/S Convertible BP Jacket,WB6002201,,,Each,Each,Each,Each,No,41.71,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,2/18/2026 11:02 am,4/16/2026 2:25 pm,,
207572,WB60022-Navy-Small,LS Convertible BP Jacket,,Evoshield L/S Convertible BP Jacket,Evoshield L/S Convertible BP Jacket,WB6002201,,,Each,Each,Each,Each,No,41.71,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,2/18/2026 11:02 am,4/8/2026 2:26 pm,,
207574,WB60022-Navy-X-Large,LS Convertible BP Jacket,,Evoshield L/S Convertible BP Jacket,Evoshield L/S Convertible BP Jacket,WB6002201,,,Each,Each,Each,Each,No,41.71,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,2/18/2026 11:02 am,3/9/2026 2:17 pm,,
130919,Wb6002202,Wb6002202,,Evoshield L/S Convertible Bp Jacket,Evoshield L/S Convertible Bp Jacket,Wb6002202,,,Each,Each,Each,Each,No,37.50,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,1/6/2026 6:17 pm,1/13/2026 4:15 pm,,
130921,Wb6002202-Charcoal-2X-Large,Evoshield L/S Convertible Bp Jacket,,Evoshield L/S Convertible Bp Jacket,Evoshield L/S Convertible Bp Jacket,Wb6002202,,,Each,Each,Each,Each,No,37.50,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,1/6/2026 6:17 pm,5/6/2026 2:08 am,,
130920,Wb6002202-Charcoal-3X-Large,Evoshield L/S Convertible Bp Jacket,,Evoshield L/S Convertible Bp Jacket,Evoshield L/S Convertible Bp Jacket,Wb6002202,,,Each,Each,Each,Each,No,37.50,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,1/6/2026 6:17 pm,5/6/2026 2:08 am,,
130923,Wb6002202-Charcoal-Large,Evoshield L/S Convertible Bp Jacket,,Evoshield L/S Convertible Bp Jacket,Evoshield L/S Convertible Bp Jacket,Wb6002202,,,Each,Each,Each,Each,No,37.50,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,1/6/2026 6:17 pm,5/6/2026 2:08 am,,
130922,Wb6002202-Charcoal-X-Large,Evoshield L/S Convertible Bp Jacket,,Evoshield L/S Convertible Bp Jacket,Evoshield L/S Convertible Bp Jacket,Wb6002202,,,Each,Each,Each,Each,No,37.50,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,1/6/2026 6:17 pm,5/6/2026 2:08 am,,
130940,Wb6002205,Wb6002205,,Evoshield L/S Convertible Bp Jacket,Evoshield L/S Convertible Bp Jacket,Wb6002205,,,Each,Each,Each,Each,No,37.50,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,1/6/2026 6:17 pm,4/1/2026 5:03 pm,,
130944,Wb6002205-Royal-Large,Evoshield L/S Convertible Bp Jacket,,Evoshield L/S Convertible Bp Jacket,Evoshield L/S Convertible Bp Jacket,Wb6002205,,,Each,Each,Each,Each,No,41.71,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,1/6/2026 6:17 pm,4/1/2026 5:30 pm,,
130943,Wb6002205-Royal-X-Large,Evoshield L/S Convertible Bp Jacket,,Evoshield L/S Convertible Bp Jacket,Evoshield L/S Convertible Bp Jacket,Wb6002205,,,Each,Each,Each,Each,No,41.71,Wilson Sporting Goods Co,80.00,72,,72,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Outerwear : Pullovers,Baseball,1/6/2026 6:17 pm,4/1/2026 5:30 pm,,
130954,Wb6002801,Wb6002801,,Evoshield Womens Softball Pant,Evoshield Womens Softball Pant,Wb6002801,,,Each,Each,Each,Each,No,25.95,Wilson Sporting Goods Co,50.00,45,,45,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Pants,Softball,1/6/2026 6:17 pm,1/13/2026 4:16 pm,,
130957,Wb6002801-Black-Large,Evoshield Womens Softball Pant,,Evoshield Womens Softball Pant,Evoshield Womens Softball Pant,Wb6002801,,,Each,Each,Each,Each,No,25.95,Wilson Sporting Goods Co,50.00,45,,45,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Pants,Softball,1/6/2026 6:17 pm,3/19/2026 2:09 pm,,
130958,Wb6002801-Black-Medium,Evoshield Womens Softball Pant,,Evoshield Womens Softball Pant,Evoshield Womens Softball Pant,Wb6002801,,,Each,Each,Each,Each,No,31.29,Wilson Sporting Goods Co,50.00,45,,45,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Pants,Softball,1/6/2026 6:17 pm,6/16/2026 2:08 am,,
130956,Wb6002801-Black-X-Large,Evoshield Womens Softball Pant,,Evoshield Womens Softball Pant,Evoshield Womens Softball Pant,Wb6002801,,,Each,Each,Each,Each,No,25.95,Wilson Sporting Goods Co,50.00,45,,45,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Pants,Softball,1/6/2026 6:17 pm,3/19/2026 2:09 pm,,
130959,Wb6002801-Black-X-Small,Evoshield Womens Softball Pant,,Evoshield Womens Softball Pant,Evoshield Womens Softball Pant,Wb6002801,,,Each,Each,Each,Each,No,25.95,Wilson Sporting Goods Co,50.00,45,,45,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Pants,Softball,1/6/2026 6:17 pm,3/19/2026 2:09 pm,,
130961,Wb6002901,Wb6002901,,Evoshield Youth Softball Pant,Evoshield Youth Softball Pant,Wb6002901,,,Each,Each,Each,Each,No,23.35,Wilson Sporting Goods Co,45.00,40.5,,40.5,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Pants,Softball,1/6/2026 6:17 pm,1/13/2026 4:16 pm,,
130963,Wb6002901-Black-Large,Evoshield Youth Softball Pant,,Evoshield Youth Softball Pant,Evoshield Youth Softball Pant,Wb6002901,,,Each,Each,Each,Each,No,23.35,Wilson Sporting Goods Co,45.00,40.5,,40.5,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Pants,Softball,1/6/2026 6:17 pm,3/19/2026 2:09 pm,,
130964,Wb6002901-Black-Medium,Evoshield Youth Softball Pant,,Evoshield Youth Softball Pant,Evoshield Youth Softball Pant,Wb6002901,,,Each,Each,Each,Each,No,23.35,Wilson Sporting Goods Co,45.00,40.5,,40.5,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Pants,Softball,1/6/2026 6:17 pm,3/19/2026 2:09 pm,,
130962,Wb6002901-Black-X-Large,Evoshield Youth Softball Pant,,Evoshield Youth Softball Pant,Evoshield Youth Softball Pant,Wb6002901,,,Each,Each,Each,Each,No,23.35,Wilson Sporting Goods Co,45.00,40.5,,40.5,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Bottoms : Pants,Softball,1/6/2026 6:17 pm,3/19/2026 2:09 pm,,
110994,WB60152,Mens 365 Fleece Hood,,Evoshield Mens 365 Fleece Hood,Evoshield Mens 365 Fleece Hood,WB60152,,,Each,Each,Each,Each,No,,Wilson Sporting Goods Co,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Hoods,Apparel,1/5/2026 8:53 pm,2/18/2026 2:20 pm,,
131059,WB60152-Black-2X-Large,Mens 365 Fleece Hood,,Evoshield Mens 365 Fleece Hood,Evoshield Mens 365 Fleece Hood,WB6015201,,,Each,Each,Each,Each,No,31.28,Wilson Sporting Goods Co,60.00,54,,54,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,12,,,0,,,No,No,No,,,Tops : Hoods,Apparel,1/6/2026 6:18 pm,7/16/2026 3:05 pm,,
131061,WB60152-Black-Large,Mens 365 Fleece Hood,,Evoshield Mens 365 Fleece Hood,Evoshield Mens 365 Fleece Hood,WB6015201,,,Each,Each,Each,Each,No,31.28,Wilson Sporting Goods Co,60.00,54,,54,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,48,,,0,,,No,No,No,,,Tops : Hoods,Apparel,1/6/2026 6:18 pm,7/16/2026 3:05 pm,,
219340,WB60152-Black-Medium,Mens 365 Fleece Hood,,Evoshield Mens 365 Fleece Hood,Evoshield Mens 365 Fleece Hood,WB6015201,,,Each,Each,Each,Each,No,31.28,Wilson Sporting Goods Co,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,48,,,0,,,No,No,No,,,Tops : Hoods,Apparel,7/6/2026 2:40 pm,7/16/2026 3:05 pm,,
219341,WB60152-Black-Small,Mens 365 Fleece Hood,,Evoshield Mens 365 Fleece Hood,Evoshield Mens 365 Fleece Hood,WB6015201,,,Each,Each,Each,Each,No,31.28,Wilson Sporting Goods Co,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,18,,,0,,,No,No,No,,,Tops : Hoods,Apparel,7/6/2026 2:40 pm,7/16/2026 3:05 pm,,
219343,WB60152-Black-X-Large,Mens 365 Fleece Hood,,Evoshield Mens 365 Fleece Hood,Evoshield Mens 365 Fleece Hood,WB6015201,,,Each,Each,Each,Each,No,31.28,Wilson Sporting Goods Co,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,36,,,0,,,No,No,No,,,Tops : Hoods,Apparel,7/6/2026 2:40 pm,7/16/2026 3:05 pm,,
219339,WB60152-Royal-2X-Large,Mens 365 Fleece Hood,,Evoshield Mens 365 Fleece Hood,Evoshield Mens 365 Fleece Hood,WB60152,,,Each,Each,Each,Each,No,,Wilson Sporting Goods Co,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops : Hoods,Apparel,7/6/2026 2:40 pm,7/6/2026 2:40 pm,,
207590,WB60152-Royal-Large,Mens 365 Fleece Hood,,Evoshield Mens 365 Fleece Hood,Evoshield Mens 365 Fleece Hood,WB60152,,,Each,Each,Each,Each,No,,Wilson Sporting Goods Co,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,1,,,0,,,No,No,No,,,Tops : Hoods,Apparel,2/18/2026 2:20 pm,7/16/2026 2:15 pm,,
207591,WB60152-Royal-Medium,Mens 365 Fleece Hood,,Evoshield Mens 365 Fleece Hood,Evoshield Mens 365 Fleece Hood,WB60152,,,Each,Each,Each,Each,No,,Wilson Sporting Goods Co,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,No,Taxable,,,,,,0,,,No,No,No,,,Tops : Hoods,Apparel,2/18/2026 2:20 pm,3/3/2026 2:18 pm,,
219342,WB60152-Royal-Small,Mens 365 Fleece Hood,,Evoshield Mens 365 Fleece Hood,Evoshield Mens 365 Fleece Hood,WB60152,,,Each,Each,Each,Each,No,,Wilson Sporting Goods Co,,,,,SALES OF MERCHANDISE,INVENTORY,COST OF MERCHANDISE SOLD,Average,,Taxable,,,,,,0,,,No,No,No,,,Tops : Hoods,Apparel,7/6/2026 2:40 pm,7/6/2026 2:40 pm,,
